heure,pseudo,contexte,composant,evenement
2024-10-06 16:39:50,570,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 16:40:08,570,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 16:44:38,570,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-10-06 18:02:06,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 18:02:36,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-10-06 18:02:56,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 20:38:55,817,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 21:01:56,29,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 22:07:02,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 22:07:10,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-06 22:07:13,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-06 22:07:13,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-10-06 22:08:25,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 22:08:33,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 22:14:05,364,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-10-06 22:14:49,364,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-10-06 22:22:01,364,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-10-06 22:22:04,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-10-06 22:22:04,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test commencée
2024-10-06 22:26:10,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test modifiée
2024-10-06 22:26:11,364,Test: Quiz – Leçon 1 : base,Test,Résumé de tentative de test consulté
2024-10-06 22:26:59,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-10-06 22:30:13,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test modifiée
2024-10-06 22:30:14,364,Test: Quiz – Leçon 1 : base,Test,Résumé de tentative de test consulté
2024-10-06 22:30:23,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test envoyée
2024-10-06 22:30:23,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 22:30:24,364,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-10-06 22:31:05,364,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-10-06 22:31:09,364,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-10-06 22:31:10,364,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-10-06 22:36:37,364,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test enregistrée automatiquement
2024-10-06 22:52:17,364,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-10-06 22:52:17,364,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-10-06 22:52:23,364,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-10-06 22:52:23,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 22:52:23,364,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-10-06 22:54:03,364,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-10-06 22:54:20,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 22:54:28,364,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-10-06 22:54:31,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-10-06 22:54:31,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-10-06 22:57:08,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-10-06 22:57:09,364,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-10-06 22:57:14,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 22:57:14,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-10-06 22:57:15,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-10-06 22:57:46,364,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-10-06 22:57:51,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-10-06 22:57:51,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-10-06 22:58:12,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-10-06 22:58:13,364,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-10-06 22:58:18,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 22:58:18,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-10-06 22:58:18,364,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-10-06 22:58:30,364,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-10-06 22:58:40,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 22:58:50,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-06 22:58:56,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-06 23:03:07,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-10-06 23:03:08,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-10-06 23:03:15,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 23:03:16,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-10-06 23:03:16,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-10-06 23:05:09,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-06 23:05:12,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-06 23:05:12,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-10-06 23:06:39,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-10-06 23:06:40,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-10-06 23:06:45,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-10-06 23:06:45,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 23:06:46,364,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-10-06 23:06:54,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 23:07:07,364,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-06 23:41:14,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 23:41:16,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-10-06 23:42:14,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 23:42:26,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Module de cours consulté
2024-10-06 23:42:28,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test commencée
2024-10-06 23:42:28,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test consultée
2024-10-06 23:47:41,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test enregistrée automatiquement
2024-10-06 23:49:31,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test modifiée
2024-10-06 23:49:32,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Résumé de tentative de test consulté
2024-10-06 23:49:35,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 23:49:35,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test envoyée
2024-10-06 23:49:36,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test relue
2024-10-06 23:50:27,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-06 23:50:34,406,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-10-06 23:50:36,406,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-10-06 23:50:36,406,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-10-06 23:52:12,406,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-10-06 23:52:13,406,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-10-06 23:52:16,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 23:52:16,406,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-10-06 23:52:17,406,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-10-06 23:52:54,406,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-10-06 23:53:05,406,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-10-06 23:53:21,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Module de cours consulté
2024-10-06 23:53:25,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test consultée
2024-10-06 23:53:25,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test commencée
2024-10-06 23:54:14,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test modifiée
2024-10-06 23:54:15,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Résumé de tentative de test consulté
2024-10-06 23:54:18,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test envoyée
2024-10-06 23:54:18,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-06 23:54:19,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test relue
2024-10-07 07:44:07,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 08:01:58,814,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-07 08:02:08,814,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 08:02:15,814,Fichier: Logiciels à installer sur votre ordinateur,Fichier,Module de cours consulté
2024-10-07 08:02:48,814,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 08:02:56,814,Fichier: Fichier setup-x86_64.exe pour installer Cygwin (Windows),Fichier,Module de cours consulté
2024-10-07 08:03:34,814,Fichier: Logiciels à installer sur votre ordinateur,Fichier,Module de cours consulté
2024-10-07 08:13:40,814,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 08:13:50,814,Fichier: Fichier pour tester votre installation : expl0.c,Fichier,Module de cours consulté
2024-10-07 08:14:05,814,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 08:14:21,814,Fichier: Fichier setup-x86_64.exe pour installer Cygwin (Windows),Fichier,Module de cours consulté
2024-10-07 08:15:35,814,Fichier: Logiciels à installer sur votre ordinateur,Fichier,Module de cours consulté
2024-10-07 08:21:15,814,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 08:21:18,814,Fichier: Fichier pour tester votre installation : expl0.c,Fichier,Module de cours consulté
2024-10-07 09:13:21,15,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Profil utilisateur consulté
2024-10-07 09:13:25,15,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-07 11:44:01,918,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-07 12:34:19,225,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-07 12:34:44,225,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-10-07 14:58:03,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 18:00:26,602,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 18:00:36,602,Fichier: Présentation du cours,Fichier,Module de cours consulté
2024-10-07 18:05:41,602,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 18:05:45,602,Fichier: Logiciels à installer sur votre ordinateur,Fichier,Module de cours consulté
2024-10-07 18:06:05,602,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-10-07 18:06:18,602,Fichier: Structure d'un programme,Fichier,Module de cours consulté
2024-10-07 21:41:08,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-07 21:41:14,406,Test: Test : Ch. 3 – Les itérations,Test,Module de cours consulté
2024-10-07 21:41:20,406,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test commencée
2024-10-07 21:41:20,406,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test consultée
2024-10-07 21:45:35,406,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test modifiée
2024-10-07 21:45:36,406,Test: Test : Ch. 3 – Les itérations,Test,Résumé de tentative de test consulté
2024-10-07 21:45:38,406,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test envoyée
2024-10-07 21:45:39,406,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test relue
2024-10-07 21:46:33,406,Test: Test : Ch. 3 – Les itérations,Test,Module de cours consulté
2024-10-07 21:46:41,406,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-07 21:46:46,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Module de cours consulté
2024-10-07 21:46:49,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test commencée
2024-10-07 21:46:49,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test consultée
2024-10-07 21:50:14,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test modifiée
2024-10-07 21:50:16,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Résumé de tentative de test consulté
2024-10-07 21:50:20,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test envoyée
2024-10-07 21:50:20,406,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test relue
2024-10-08 09:49:30,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-08 10:27:49,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-08 10:27:58,828,URL: intro,URL,Module de cours consulté
2024-10-08 10:30:04,828,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-10-08 10:34:03,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-08 10:34:06,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-10-08 10:34:13,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-10-08 10:34:13,828,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-10-08 10:35:10,828,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-08 10:35:35,828,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-10-08 11:03:09,629,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-10-08 11:03:23,629,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-10-08 11:03:25,629,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-10-08 11:03:25,629,Test: Quiz – Leçon 1 : base,Test,Tentative de test commencée
2024-10-08 11:05:22,629,Test: Quiz – Leçon 1 : base,Test,Résumé de tentative de test consulté
2024-10-08 11:05:22,629,Test: Quiz – Leçon 1 : base,Test,Tentative de test modifiée
2024-10-08 11:05:26,629,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-10-08 11:05:26,629,Test: Quiz – Leçon 1 : base,Test,Tentative de test envoyée
2024-10-08 11:05:27,629,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-10-08 11:06:01,629,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-10-08 11:06:04,629,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-10-08 11:06:06,629,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-10-08 11:06:06,629,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-10-08 11:07:42,629,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
